WO = 663055

Sum_WSn = 103.37

Zp = 0

Zn = 65.07

_solve_time = 31912.1

solve_message =
'CPLEX 20.1.0.0: optimal integer solution within mipgap or absmipgap; objective -1033706441\
62074712 MIP simplex iterations\
32529 branch-and-bound nodes\
absmipgap = 23100.6, relmipgap = 2.23474e-05'

s [*,*,F1]
:   K1 K10  K2  K3  K4  K5  K6  K7  K8  K9    :=
24    9438.7    2205.7      117.7
25    8928.7     756.7      846.7
26    8928.7     495.7      846.7
27    1908.7    2514.7      846.7
28     278.7    2514.7      846.7
29    5558.7    2514.7      171.7
30    5558.7    2514.7      846.7
31    6603.7     225.7     2466.7
32   11773.7     828.7     7839.7
33   11773.7    4293.7    10839.7
34   13918.7    4568.7     9942.7
35   13423.7    4568.7    10176.7
36   12433.7    4568.7     6828.7
37   12433.7    4568.7     1977.7
38   12433.7    4568.7      918.7
39   12433.7     883.7      918.7
40    6988.7      27.7        0
41    5888.7     774.7     1968.7
42    5888.7     774.7     1968.7
43    5888.7     774.7     1968.7
44    5888.7     774.7     1968.7
45    1320.93    519.93     120.93
;

WSn [*,*]
:         F1            F2         F3      :=
1     2.21263e-11   2.93285e-13   65.07
2     0             0              0
3     0             0              0
